963,2022-04-29,11:56:14,23,43
964,2022-04-29,11:57:14,23,43
965,2022-04-29,11:58:17,23,43
966,2022-04-29,11:59:17,23,43
967,2022-04-29,12:00:17,23,43
968,2022-04-29,12:01:17,23,43
969,2022-04-29,12:02:17,23,42
970,2022-04-29,12:03:20,23,42
971,2022-04-29,12:04:23,23,41
972,2022-04-29,12:05:28,23,41
973,2022-04-29,12:06:28,23,41
974,2022-04-29,12:07:43,23,41
975,2022-04-29,12:08:44,23,41
976,2022-04-29,12:09:46,23,41
977,2022-04-29,12:10:49,23,40
978,2022-04-29,12:11:49,23,40
979,2022-04-29,12:12:49,23,40
980,2022-04-29,12:13:50,23,40
981,2022-04-29,12:14:50,23,40
982,2022-04-29,12:15:50,23,40
983,2022-04-29,12:16:50,23,39
984,2022-04-29,12:17:51,23,40
985,2022-04-29,12:18:51,23,40
986,2022-04-29,12:19:51,23,40
987,2022-04-29,12:20:54,23,39
988,2022-04-29,12:21:54,23,39
989,2022-04-29,12:22:57,23,40
990,2022-04-29,12:23:57,23,40
991,2022-04-29,12:25:02,23,40
992,2022-04-29,12:26:03,23,40
993,2022-04-29,12:27:06,23,40
994,2022-04-29,12:28:11,23,39
995,2022-04-29,12:29:11,23,39
996,2022-04-29,12:30:11,23,39
997,2022-04-29,12:31:14,23,39
998,2022-04-29,12:32:16,23,39
999,2022-04-29,12:33:16,23,39
1000,2022-04-29,12:34:19,23,39
1001,2022-04-29,12:35:22,23,39
1002,2022-04-29,12:36:22,23,39
1003,2022-04-29,12:37:27,23,39
1004,2022-04-29,12:38:27,23,39
1005,2022-04-29,12:39:30,23,39
1006,2022-04-29,12:40:33,23,39
1007,2022-04-29,12:41:33,23,39
1008,2022-04-29,12:42:35,23,39
1009,2022-04-29,12:43:36,23,39
1010,2022-04-29,12:44:38,23,39
1011,2022-04-29,12:45:39,23,39
1012,2022-04-29,12:46:39,23,39
1013,2022-04-29,12:47:39,23,39
1014,2022-04-29,12:48:42,23,39
1015,2022-04-29,12:49:44,23,38
1016,2022-04-29,12:50:47,23,38
1017,2022-04-29,12:51:49,23,38
1018,2022-04-29,12:52:50,23,38
1019,2022-04-29,12:53:52,23,38
1020,2022-04-29,12:54:57,23,38
1021,2022-04-29,12:55:58,23,38
1022,2022-04-29,12:56:59,23,38
1023,2022-04-29,12:57:59,23,38
1024,2022-04-29,12:58:59,23,38
1025,2022-04-29,13:00:00,23,38
1026,2022-04-29,13:01:00,23,38
1027,2022-04-29,13:02:03,23,38
1028,2022-04-29,13:03:03,23,38
1029,2022-04-29,13:04:05,23,38
1030,2022-04-29,13:05:08,23,38
1031,2022-04-29,13:06:08,23,37
1032,2022-04-29,13:07:08,23,37
1033,2022-04-29,13:08:09,23,37
1034,2022-04-29,13:09:09,23,37
1035,2022-04-29,13:10:09,23,37
1036,2022-04-29,13:11:09,23,37
1037,2022-04-29,13:12:09,23,37
1038,2022-04-29,13:13:09,23,37
1039,2022-04-29,13:14:09,23,37
1040,2022-04-29,13:15:10,23,37
1041,2022-04-29,13:16:10,23,37
1042,2022-04-29,13:17:15,23,37
1043,2022-04-29,13:18:15,23,36
1044,2022-04-29,13:19:15,23,36
1045,2022-04-29,13:20:16,23,36
1046,2022-04-29,13:21:16,23,36
1047,2022-04-29,13:22:19,23,36
1048,2022-04-29,13:23:19,23,35
1049,2022-04-29,13:24:19,23,35
1050,2022-04-29,13:25:22,23,35
1051,2022-04-29,13:26:25,23,35
1052,2022-04-29,13:27:25,23,34
1053,2022-04-29,13:28:25,23,34
1054,2022-04-29,13:29:25,23,34
1055,2022-04-29,13:30:25,23,35
1056,2022-04-29,13:31:33,23,35
1057,2022-04-29,13:32:33,23,35
1058,2022-04-29,13:33:33,23,35
1059,2022-04-29,13:34:33,23,35
1060,2022-04-29,13:35:33,23,35
1061,2022-04-29,13:36:36,23,35
1062,2022-04-29,13:37:36,23,35
1063,2022-04-29,13:38:36,23,36
1064,2022-04-29,13:39:36,23,36
1065,2022-04-29,13:40:37,23,35
1066,2022-04-29,13:41:37,23,36
1067,2022-04-29,13:42:40,23,36
1068,2022-04-29,13:43:42,23,36
1069,2022-04-29,13:44:45,23,37
1070,2022-04-29,13:45:48,23,36
1071,2022-04-29,13:46:48,23,37
1072,2022-04-29,13:47:53,23,37
1073,2022-04-29,13:48:53,23,37
1074,2022-04-29,13:49:53,23,37
1075,2022-04-29,13:50:56,23,37
1076,2022-04-29,13:51:56,23,37
1077,2022-04-29,13:53:01,23,37
1078,2022-04-29,13:54:01,23,37
1079,2022-04-29,13:55:01,23,37
1080,2022-04-29,13:56:01,23,37
1081,2022-04-29,13:57:02,23,37
1082,2022-04-29,13:58:02,23,37
1083,2022-04-29,13:59:04,23,37
1084,2022-04-29,14:00:12,23,37
1085,2022-04-29,14:01:15,23,37
1086,2022-04-29,14:02:15,23,37
1087,2022-04-29,14:03:15,23,37
1088,2022-04-29,14:04:15,23,37
1089,2022-04-29,14:05:15,23,37
1090,2022-04-29,14:06:18,23,37
1091,2022-04-29,14:07:18,23,37
1092,2022-04-29,14:08:26,23,37
1093,2022-04-29,14:09:26,23,37
1094,2022-04-29,14:10:31,23,37
1095,2022-04-29,14:11:31,23,37
1096,2022-04-29,14:12:34,23,37
1097,2022-04-29,14:13:36,23,37
1098,2022-04-29,14:14:39,23,37
1099,2022-04-29,14:15:39,23,37
1100,2022-04-29,14:16:42,23,37
1101,2022-04-29,14:17:42,23,37
1102,2022-04-29,14:18:42,23,37
1103,2022-04-29,14:19:45,23,37
1104,2022-04-29,14:20:45,23,38
1105,2022-04-29,14:21:50,23,38
1106,2022-04-29,14:22:53,23,38
1107,2022-04-29,14:23:55,23,38
1108,2022-04-29,14:24:58,23,38
1109,2022-04-29,14:25:58,23,38
1110,2022-04-29,14:27:01,23,38
1111,2022-04-29,14:28:04,23,38
1112,2022-04-29,14:29:04,23,38
1113,2022-04-29,14:30:04,23,38
1114,2022-04-29,14:31:10,23,38
1115,2022-04-29,14:32:10,23,38
1116,2022-04-29,14:33:13,23,38
1117,2022-04-29,14:34:13,23,38
1118,2022-04-29,14:35:13,23,38
1119,2022-04-29,14:36:13,23,38
1120,2022-04-29,14:37:16,23,38
1121,2022-04-29,14:38:17,23,38
1122,2022-04-29,14:39:17,23,38
1123,2022-04-29,14:40:17,23,37
1124,2022-04-29,14:41:17,23,36
1125,2022-04-29,14:42:17,23,36
1126,2022-04-29,14:43:18,23,36
1127,2022-04-29,14:44:18,23,36
1128,2022-04-29,14:45:18,23,36
1129,2022-04-29,14:46:18,23,35
1130,2022-04-29,14:47:18,23,35
1131,2022-04-29,14:48:19,23,35
1132,2022-04-29,14:49:19,23,35
1133,2022-04-29,14:50:19,23,35
1134,2022-04-29,14:51:19,23,35
1135,2022-04-29,14:52:22,23,35
1136,2022-04-29,14:53:22,23,34
1137,2022-04-29,14:54:25,23,34
1138,2022-04-29,14:55:26,23,34
1139,2022-04-29,14:56:26,23,35
1140,2022-04-29,14:57:26,23,35
1141,2022-04-29,14:58:26,23,34
1142,2022-04-29,14:59:26,23,34
1143,2022-04-29,15:00:27,23,34
1144,2022-04-29,15:01:27,23,34
1145,2022-04-29,15:02:28,23,34
1146,2022-04-29,15:03:28,23,34
1147,2022-04-29,15:04:29,23,34
1148,2022-04-29,15:05:29,23,34
1149,2022-04-29,15:06:29,23,34
1150,2022-04-29,15:07:29,23,34
1151,2022-04-29,15:08:29,23,34
1152,2022-04-29,15:09:29,23,34
1153,2022-04-29,15:10:29,23,34
1154,2022-04-29,15:11:32,23,34
1155,2022-04-29,15:12:34,23,34
1156,2022-04-29,15:13:35,23,34
1157,2022-04-29,15:14:40,23,34
1158,2022-04-29,15:15:40,23,34
1159,2022-04-29,15:16:43,23,34
1160,2022-04-29,15:17:44,23,34
1161,2022-04-29,15:18:47,23,34
1162,2022-04-29,15:19:49,23,34
1163,2022-04-29,15:20:49,23,34
1164,2022-04-29,15:21:50,23,34
1165,2022-04-29,15:22:53,23,34
1166,2022-04-29,15:23:53,23,34
1167,2022-04-29,15:24:53,23,34
1168,2022-04-29,15:25:56,23,34
1169,2022-04-29,15:26:58,23,34
1170,2022-04-29,15:28:01,23,34
1171,2022-04-29,15:29:04,23,35
1172,2022-04-29,15:30:06,23,35
1173,2022-04-29,15:31:06,23,35
1174,2022-04-29,15:32:06,23,35
1175,2022-04-29,15:33:12,23,35
1176,2022-04-29,15:34:14,23,36
1177,2022-04-29,15:35:19,23,36
1178,2022-04-29,15:36:20,23,36
1179,2022-04-29,15:37:20,23,36
1180,2022-04-29,15:38:20,23,36
1181,2022-04-29,15:39:20,23,36
1182,2022-04-29,15:40:23,23,36
1183,2022-04-29,15:41:23,23,36
1184,2022-04-29,15:42:26,23,36
1185,2022-04-29,15:43:26,23,37
1186,2022-04-29,15:44:26,23,37
1187,2022-04-29,15:45:29,23,37
1188,2022-04-29,15:46:29,23,37
1189,2022-04-29,15:47:34,23,37
1190,2022-04-29,15:48:34,23,37
1191,2022-04-29,15:49:35,23,37
1192,2022-04-29,15:50:35,23,37
1193,2022-04-29,15:51:37,23,37
1194,2022-04-29,15:52:37,23,37
1195,2022-04-29,15:53:38,23,37
1196,2022-04-29,15:54:38,23,37
1197,2022-04-29,15:55:38,23,37
1198,2022-04-29,15:56:43,23,36
1199,2022-04-29,15:57:46,23,37
1200,2022-04-29,15:58:46,23,37
1201,2022-04-29,15:59:49,23,37
1202,2022-04-29,16:00:49,23,37
1203,2022-04-29,16:01:49,23,37
1204,2022-04-29,16:02:49,23,38
1205,2022-04-29,16:03:50,23,38
1206,2022-04-29,16:04:55,23,38
1207,2022-04-29,16:05:55,23,38
1208,2022-04-29,16:06:55,23,38
1209,2022-04-29,16:08:00,23,38
1210,2022-04-29,16:09:00,23,38
1211,2022-04-29,16:10:01,23,38
1212,2022-04-29,16:11:01,23,38
1213,2022-04-29,16:12:01,23,38
1214,2022-04-29,16:13:04,23,38
1215,2022-04-29,16:14:04,23,38
1216,2022-04-29,16:15:04,23,38
1217,2022-04-29,16:16:04,23,38
1218,2022-04-29,16:17:04,23,38
1219,2022-04-29,16:18:08,23,38
1220,2022-04-29,16:19:10,23,38
1221,2022-04-29,16:20:13,23,38
1222,2022-04-29,16:21:13,23,38
1223,2022-04-29,16:22:13,23,38
1224,2022-04-29,16:23:16,23,38
1225,2022-04-29,16:24:16,23,38
1226,2022-04-29,16:25:16,23,38
1227,2022-04-29,16:26:16,23,38
1228,2022-04-29,16:27:16,23,38
1229,2022-04-29,16:28:17,23,38
1230,2022-04-29,16:29:17,23,38
1231,2022-04-29,16:30:18,23,38
1232,2022-04-29,16:31:18,23,38
1233,2022-04-29,16:32:23,23,38
1234,2022-04-29,16:33:23,23,38
1235,2022-04-29,16:34:23,23,38
1236,2022-04-29,16:35:23,23,38
1237,2022-04-29,16:36:24,23,38
1238,2022-04-29,16:37:24,23,38
1239,2022-04-29,16:38:24,23,38
1240,2022-04-29,16:39:24,23,38
1241,2022-04-29,16:40:27,23,38
1242,2022-04-29,16:41:27,23,38
1243,2022-04-29,16:42:27,23,38
1244,2022-04-29,16:43:30,23,39
1245,2022-04-29,16:44:32,23,39
1246,2022-04-29,16:45:32,23,38
1247,2022-04-29,16:46:33,23,38
1248,2022-04-29,16:47:33,23,38
1249,2022-04-29,16:48:33,23,39
1250,2022-04-29,16:49:33,23,38
1251,2022-04-29,16:50:34,23,39
1252,2022-04-29,16:51:34,23,39
1253,2022-04-29,16:52:34,23,39
1254,2022-04-29,16:53:34,23,39
1255,2022-04-29,16:54:34,23,39
1256,2022-04-29,16:55:35,23,39
1257,2022-04-29,16:56:35,23,38
1258,2022-04-29,16:57:40,23,38
1259,2022-04-29,16:58:40,23,38
1260,2022-04-29,16:59:41,23,39
1261,2022-04-29,17:00:41,23,38
1262,2022-04-29,17:01:41,23,38
1263,2022-04-29,17:02:41,23,38
1264,2022-04-29,17:03:44,23,38
1265,2022-04-29,17:04:45,23,38
1266,2022-04-29,17:05:47,23,38
1267,2022-04-29,17:06:47,23,38
1268,2022-04-29,17:07:48,23,38
1269,2022-04-29,17:08:50,23,38
1270,2022-04-29,17:09:50,23,38
1271,2022-04-29,17:10:53,23,38
1272,2022-04-29,17:11:56,23,38
1273,2022-04-29,17:13:01,23,38
1274,2022-04-29,17:14:01,23,38
1275,2022-04-29,17:15:06,23,38
1276,2022-04-29,17:16:09,23,38
1277,2022-04-29,17:17:09,23,38
1278,2022-04-29,17:18:09,23,38
1279,2022-04-29,17:19:09,23,38
1280,2022-04-29,17:20:12,23,38
1281,2022-04-29,17:21:12,23,38
1282,2022-04-29,17:22:17,23,38
1283,2022-04-29,17:23:17,23,38
1284,2022-04-29,17:24:17,23,38
1285,2022-04-29,17:25:18,23,38
1286,2022-04-29,17:26:18,23,38
1287,2022-04-29,17:27:18,23,38
1288,2022-04-29,17:28:23,23,38
1289,2022-04-29,17:29:24,23,38
1290,2022-04-29,17:30:26,23,38
1291,2022-04-29,17:31:31,23,38
1292,2022-04-29,17:32:32,23,38
1293,2022-04-29,17:33:34,23,38
1294,2022-04-29,17:34:34,23,38
1295,2022-04-29,17:35:35,23,38
1296,2022-04-29,17:36:35,23,38
1297,2022-04-29,17:37:37,23,38
1298,2022-04-29,17:38:38,23,38
1299,2022-04-29,17:39:38,23,38
1300,2022-04-29,17:40:38,23,38
1301,2022-04-29,17:41:38,23,38
1302,2022-04-29,17:42:41,23,38
1303,2022-04-29,17:43:43,23,38
1304,2022-04-29,17:44:43,23,38
1305,2022-04-29,17:45:46,23,38
1306,2022-04-29,17:46:47,23,38
1307,2022-04-29,17:47:47,23,38
1308,2022-04-29,17:48:47,23,38
1309,2022-04-29,17:49:47,23,38
1310,2022-04-29,17:50:48,23,38
1311,2022-04-29,17:51:48,23,38
1312,2022-04-29,17:52:48,23,38
1313,2022-04-29,17:53:51,23,38
1314,2022-04-29,17:54:54,23,38
1315,2022-04-29,17:55:56,23,38
1316,2022-04-29,17:56:59,23,38
1317,2022-04-29,17:58:00,23,38
1318,2022-04-29,17:59:02,23,38
1319,2022-04-29,18:00:02,23,38
1320,2022-04-29,18:01:05,23,38
1321,2022-04-29,18:02:05,23,38
1322,2022-04-29,18:03:05,23,38
1323,2022-04-29,18:04:08,23,38
1324,2022-04-29,18:05:08,23,38
1325,2022-04-29,18:06:11,23,38
1326,2022-04-29,18:07:11,23,38
1327,2022-04-29,18:08:11,23,38
1328,2022-04-29,18:09:11,23,38
1329,2022-04-29,18:10:16,23,38
1330,2022-04-29,18:11:19,23,38
1331,2022-04-29,18:12:19,23,38
1332,2022-04-29,18:13:19,23,38
1333,2022-04-29,18:14:19,23,38
1334,2022-04-29,18:15:20,23,38
1335,2022-04-29,18:16:20,23,38
1336,2022-04-29,18:17:20,23,38
1337,2022-04-29,18:18:20,23,38
1338,2022-04-29,18:19:20,23,38
1339,2022-04-29,18:20:23,23,38
1340,2022-04-29,18:21:23,23,38
1341,2022-04-29,18:22:23,23,38
1342,2022-04-29,18:23:24,23,38
1343,2022-04-29,18:24:24,23,38
1344,2022-04-29,18:25:24,23,38
1345,2022-04-29,18:26:25,23,38
1346,2022-04-29,18:27:25,23,38
1347,2022-04-29,18:28:28,23,38
1348,2022-04-29,18:29:28,23,38
1349,2022-04-29,18:30:30,23,38
1350,2022-04-29,18:31:31,23,38
1351,2022-04-29,18:32:31,23,38
1352,2022-04-29,18:33:31,23,38
1353,2022-04-29,18:34:36,23,38
1354,2022-04-29,18:35:36,23,38
1355,2022-04-29,18:36:36,23,38
1356,2022-04-29,18:37:36,23,38
1357,2022-04-29,18:38:39,23,38
1358,2022-04-29,18:39:39,23,38
1359,2022-04-29,18:40:44,23,38
1360,2022-04-29,18:41:44,23,38
1361,2022-04-29,18:42:45,23,38
1362,2022-04-29,18:43:45,23,38
1363,2022-04-29,18:44:45,23,38
1364,2022-04-29,18:45:45,23,38
1365,2022-04-29,18:46:45,23,38
1366,2022-04-29,18:47:45,23,38
1367,2022-04-29,18:48:46,23,38
1368,2022-04-29,18:49:46,23,38
1369,2022-04-29,18:50:46,23,38
1370,2022-04-29,18:51:46,23,38
1371,2022-04-29,18:52:46,23,38
1372,2022-04-29,18:53:49,23,38
1373,2022-04-29,18:54:59,23,38
1374,2022-04-29,18:56:00,23,38
1375,2022-04-29,18:57:00,23,38
1376,2022-04-29,18:58:00,23,38
1377,2022-04-29,18:59:03,23,38
1378,2022-04-29,19:00:03,23,38
1379,2022-04-29,19:01:03,23,38
1380,2022-04-29,19:02:06,23,38
1381,2022-04-29,19:03:07,23,38
1382,2022-04-29,19:04:07,23,38
1383,2022-04-29,19:05:09,23,38
1384,2022-04-29,19:06:10,23,38
1385,2022-04-29,19:07:12,23,38
1386,2022-04-29,19:08:12,23,38
1387,2022-04-29,19:09:13,23,38
1388,2022-04-29,19:10:13,23,38
1389,2022-04-29,19:11:13,23,38
1390,2022-04-29,19:12:13,23,38
1391,2022-04-29,19:13:14,23,38
1392,2022-04-29,19:14:16,23,38
1393,2022-04-29,19:15:16,23,38
1394,2022-04-29,19:16:19,23,38
1395,2022-04-29,19:17:22,23,38
1396,2022-04-29,19:18:22,23,38
1397,2022-04-29,19:19:22,23,38
1398,2022-04-29,19:20:22,23,38
1399,2022-04-29,19:21:27,23,38
1400,2022-04-29,19:22:28,23,38
1401,2022-04-29,19:23:29,23,38
1402,2022-04-29,19:24:31,23,38
1403,2022-04-29,19:25:31,23,38
1404,2022-04-29,19:26:31,23,39
1405,2022-04-29,19:27:31,23,39
1406,2022-04-29,19:28:34,23,39
1407,2022-04-29,19:29:34,23,38
1408,2022-04-29,19:30:34,23,39
1409,2022-04-29,19:31:34,23,39
1410,2022-04-29,19:32:34,23,39
1411,2022-04-29,19:33:34,23,38
1412,2022-04-29,19:34:35,23,38
1413,2022-04-29,19:35:37,23,39
1414,2022-04-29,19:36:40,23,39
1415,2022-04-29,19:37:41,23,39
1416,2022-04-29,19:38:41,23,39
1417,2022-04-29,19:39:41,23,39
1418,2022-04-29,19:40:44,23,39
1419,2022-04-29,19:41:47,23,39
1420,2022-04-29,19:42:47,23,39
1421,2022-04-29,19:43:47,23,39
1422,2022-04-29,19:44:50,23,39
1423,2022-04-29,19:45:50,23,39
1424,2022-04-29,19:46:50,23,39
1425,2022-04-29,19:47:55,23,39
1426,2022-04-29,19:49:00,23,39
1427,2022-04-29,19:50:03,23,39
1428,2022-04-29,19:51:05,23,39
1429,2022-04-29,19:52:06,23,39
1430,2022-04-29,19:53:06,23,39
1431,2022-04-29,19:54:06,23,39
1432,2022-04-29,19:55:06,23,39
1433,2022-04-29,19:56:06,23,39
1434,2022-04-29,19:57:06,23,39
1435,2022-04-29,19:58:06,23,39
1436,2022-04-29,19:59:09,23,39
1437,2022-04-29,20:00:09,23,39
1438,2022-04-29,20:01:09,23,39
1439,2022-04-29,20:02:12,23,39
1440,2022-04-29,20:03:12,23,39
1441,2022-04-29,20:04:17,23,39
1442,2022-04-29,20:05:20,23,39
1443,2022-04-29,20:06:20,23,39
1444,2022-04-29,20:07:20,23,39
1445,2022-04-29,20:08:25,23,39
1446,2022-04-29,20:09:26,23,39
1447,2022-04-29,20:10:26,23,39
1448,2022-04-29,20:11:26,23,39
1449,2022-04-29,20:12:29,23,39
1450,2022-04-29,20:13:29,23,39
1451,2022-04-29,20:14:32,23,39
1452,2022-04-29,20:15:32,23,39
1453,2022-04-29,20:16:34,23,39
1454,2022-04-29,20:17:34,23,39
1455,2022-04-29,20:18:37,23,39
1456,2022-04-29,20:19:42,23,39
1457,2022-04-29,20:20:42,23,39
1458,2022-04-29,20:21:45,23,39
1459,2022-04-29,20:22:45,23,39
1460,2022-04-29,20:23:45,23,39
1461,2022-04-29,20:24:45,23,39
1462,2022-04-29,20:25:48,23,39
1463,2022-04-29,20:26:48,23,39
1464,2022-04-29,20:27:48,23,39
1465,2022-04-29,20:28:49,23,39
1466,2022-04-29,20:29:49,23,39
1467,2022-04-29,20:30:49,23,39
1468,2022-04-29,20:31:49,23,39
1469,2022-04-29,20:32:49,23,38
1470,2022-04-29,20:33:49,23,38
1471,2022-04-29,20:34:53,23,39
1472,2022-04-29,20:35:53,23,38
1473,2022-04-29,20:36:53,23,38
1474,2022-04-29,20:37:53,23,38
1475,2022-04-29,20:38:53,23,39
1476,2022-04-29,20:39:53,23,39
1477,2022-04-29,20:40:56,23,39
1478,2022-04-29,20:41:59,23,39
1479,2022-04-29,20:42:59,23,39
1480,2022-04-29,20:43:59,23,39
1481,2022-04-29,20:44:59,23,39
1482,2022-04-29,20:45:59,23,39
1483,2022-04-29,20:46:59,23,39
1484,2022-04-29,20:48:00,23,39
1485,2022-04-29,20:49:02,23,39
1486,2022-04-29,20:50:05,23,39
1487,2022-04-29,20:51:10,23,39
1488,2022-04-29,20:52:13,23,39
1489,2022-04-29,20:53:16,23,39
1490,2022-04-29,20:54:16,23,39
1491,2022-04-29,20:55:16,23,39
1492,2022-04-29,20:56:16,23,39
1493,2022-04-29,20:57:19,23,39
1494,2022-04-29,20:58:19,23,39
1495,2022-04-29,20:59:19,23,39
1496,2022-04-29,21:00:19,23,39
1497,2022-04-29,21:01:19,23,39
1498,2022-04-29,21:02:19,23,40
1499,2022-04-29,21:03:20,23,40
1500,2022-04-29,21:04:22,23,40
1501,2022-04-29,21:05:22,23,40
1502,2022-04-29,21:06:23,23,40
1503,2022-04-29,21:07:23,23,40
1504,2022-04-29,21:08:23,23,40
1505,2022-04-29,21:09:23,23,41
1506,2022-04-29,21:10:23,23,41
1507,2022-04-29,21:11:24,23,41
1508,2022-04-29,21:12:24,23,41
1509,2022-04-29,21:13:26,23,41
1510,2022-04-29,21:14:27,23,41
1511,2022-04-29,21:15:27,23,41
1512,2022-04-29,21:16:27,23,41
